date,open,high,low,close,H,L_now,mode,stage,event,next_buy_level_name,next_buy_level_price,cutoff_price,position,basis,level_name,level_price,trigger_price,fill_price,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,next_buy_trigger_price
2021-05-24,8.08e-06,1.208e-05,7.73e-06,1.065e-05,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.73e-06
2021-05-25,1.065e-05,1.115e-05,8.76e-06,9.39e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.76e-06
2021-05-26,9.38e-06,1.05e-05,9.14e-06,9.49e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,9.14e-06
2021-05-27,9.49e-06,9.5e-06,8.5e-06,8.79e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.5e-06
2021-05-28,8.79e-06,8.85e-06,7.5e-06,7.9e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.5e-06
2021-05-29,7.91e-06,8.21e-06,7.3e-06,7.89e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.3e-06
2021-05-30,7.9e-06,8.13e-06,7.52e-06,7.86e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.52e-06
2021-05-31,7.85e-06,9.98e-06,7.69e-06,9.28e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.69e-06
2021-06-01,9.28e-06,9.43e-06,8.28e-06,8.82e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.28e-06
2021-06-02,8.83e-06,1.049e-05,8.57e-06,9.44e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.57e-06
2021-06-03,9.43e-06,1.04e-05,9.29e-06,9.82e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,9.29e-06
2021-06-04,9.81e-06,9.84e-06,8.28e-06,8.79e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.28e-06
2021-06-05,8.8e-06,9.12e-06,8.1e-06,8.42e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.1e-06
2021-06-06,8.42e-06,8.63e-06,8.33e-06,8.53e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.33e-06
2021-06-07,8.52e-06,8.72e-06,7.5e-06,7.74e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.5e-06
2021-06-08,7.74e-06,7.87e-06,6.3e-06,7.15e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.3e-06
2021-06-09,7.16e-06,7.6e-06,6.83e-06,7.38e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.83e-06
2021-06-10,7.39e-06,7.43e-06,6.78e-06,6.84e-06,8.854e-05,6.3e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.78e-06
2021-06-11,6.84e-06,6.9e-06,6.01e-06,6.21e-06,8.854e-05,6.01e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.01e-06
2021-06-12,6.21e-06,6.55e-06,5.51e-06,6.28e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,5.51e-06
2021-06-13,6.27e-06,7.15e-06,6.05e-06,6.85e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.05e-06
2021-06-14,6.84e-06,7.21e-06,6.67e-06,7.09e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.67e-06
2021-06-15,7.08e-06,9.88e-06,6.93e-06,9.03e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.93e-06
2021-06-16,9.02e-06,9.29e-06,8.14e-06,8.31e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.14e-06
2021-06-17,8.32e-06,8.5e-06,7.72e-06,7.95e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.72e-06
2021-06-18,7.95e-06,7.98e-06,7e-06,7.26e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7e-06
2021-06-19,7.26e-06,8.49e-06,7.19e-06,7.62e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.19e-06
2021-06-20,7.63e-06,8.07e-06,7.11e-06,7.78e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.11e-06
2021-06-21,7.78e-06,7.84e-06,6.08e-06,6.19e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.08e-06
2021-06-22,6.19e-06,7e-06,5.59e-06,6.33e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,5.59e-06
2021-06-23,6.33e-06,7.11e-06,6.09e-06,6.84e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.09e-06
2021-06-24,6.83e-06,7.45e-06,6.56e-06,7.21e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.56e-06
2021-06-25,7.21e-06,8.5e-06,6.72e-06,7.07e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.72e-06
2021-06-26,7.06e-06,7.55e-06,6.9e-06,7.48e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.9e-06
2021-06-27,7.47e-06,7.89e-06,7.27e-06,7.85e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.27e-06
2021-06-28,7.85e-06,8.21e-06,7.58e-06,8.08e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.58e-06
2021-06-29,8.08e-06,9.63e-06,8.03e-06,8.87e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.03e-06
2021-06-30,8.87e-06,9.23e-06,8.01e-06,8.82e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.01e-06
2021-07-01,8.82e-06,8.83e-06,8.15e-06,8.32e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.15e-06
2021-07-02,8.33e-06,8.44e-06,8.05e-06,8.35e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.05e-06
2021-07-03,8.36e-06,8.8e-06,8.3e-06,8.66e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.3e-06
2021-07-04,8.66e-06,8.95e-06,8.45e-06,8.73e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.45e-06
2021-07-05,8.72e-06,8.73e-06,8.16e-06,8.34e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.16e-06
2021-07-06,8.33e-06,9.33e-06,8.31e-06,8.74e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.31e-06
2021-07-07,8.74e-06,8.96e-06,8.52e-06,8.55e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,8.52e-06
2021-07-08,8.54e-06,8.56e-06,7.78e-06,8.02e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.78e-06
2021-07-09,8.03e-06,8.1e-06,7.7e-06,7.91e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.7e-06
2021-07-10,7.92e-06,8.09e-06,7.52e-06,7.67e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.52e-06
2021-07-11,7.67e-06,7.98e-06,7.56e-06,7.86e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.56e-06
2021-07-12,7.87e-06,7.99e-06,7.31e-06,7.56e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.31e-06
2021-07-13,7.56e-06,7.59e-06,7.04e-06,7.11e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,7.04e-06
2021-07-14,7.12e-06,7.57e-06,6.7e-06,7.24e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.7e-06
2021-07-15,7.24e-06,7.37e-06,6.79e-06,6.91e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.79e-06
2021-07-16,6.9e-06,7e-06,6.55e-06,6.62e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.55e-06
2021-07-17,6.63e-06,7.05e-06,6.56e-06,6.81e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.56e-06
2021-07-18,6.82e-06,7.03e-06,6.6e-06,6.64e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.6e-06
2021-07-19,6.65e-06,6.67e-06,6.07e-06,6.19e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.07e-06
2021-07-20,6.19e-06,6.24e-06,5.7e-06,5.89e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,5.7e-06
2021-07-21,5.89e-06,6.98e-06,5.77e-06,6.54e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,5.77e-06
2021-07-22,6.53e-06,6.66e-06,6.34e-06,6.46e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.34e-06
2021-07-23,6.47e-06,6.71e-06,6.11e-06,6.48e-06,8.854e-05,5.51e-06,wait,,,,,,False,,,,,,,,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,6.11e-06
